0.666666667	1000	279.1	280.9	5.2	6.1	4.84
0.666666667	1050	233.7	235.5	8.2	9.1	4.84
0.666666667	1100	189.7	191.5	12.5	13.7	4.84
0.666666667	1125	168.5	170.3	15.4	16.6	4.84
0.666666667	1150	147.9	149.7	19	20.2	4.84
0.666666667	1175	128	129.8	23.1	24.6	4.84
0.666666667	1200	109.1	110.9	28.4	29.9	4.84
0.666666667	1225	91.2	93	34.7	36.2	4.84
0.666666667	1250	74.6	76.4	42.2	44	4.84
0.666666667	1275	59.5	61.3	51.3	53.1	4.84
0.666666667	1300	46	47.8	62	63.8	4.84
0.666666667	1350	24.8	26.3	89	90.8	4.84
0.666666667	1375	17.3	18.5	105.5	107.3	4.84
0.666666667	1400	11.3	12.5	123.7	125.5	4.84
0.666666667	1450	4.3	5	164.9	166.7	4.84
0.916666667	600	661.8	663.6	0	0.5	4.84
0.916666667	700	566.5	568.3	0.5	0.8	4.84
0.916666667	750	519.1	520.9	0.8	1.25	4.84
0.916666667	800	471.8	473.6	1.35	1.85	4.84
0.916666667	850	424.9	426.7	2.3	3	4.84
0.916666667	900	378.5	380.3	3.7	4.1	4.84
0.916666667	925	355.4	357.2	4.7	5.4	4.84
0.916666667	950	332.6	334.4	5.7	6.6	4.84
0.916666667	975	310	311.8	7	7.9	4.84
0.916666667	995	292.1	293.9	8.2	9.1	4.84
0.916666667	1000	287.6	289.4	8.5	9.4	4.84
0.916666667	1005	283.2	285	8.9	9.8	4.84
0.916666667	1025	265.6	267.4	10.3	11.5	4.84
0.916666667	1050	243.8	245.6	12.4	13.6	4.84
0.916666667	1075	222.5	224.3	15	16.2	4.84
0.916666667	1080	218.3	220.1	15.6	16.8	4.84
0.916666667	1085	214.1	215.9	16.2	17.4	4.84
0.916666667	1100	201.6	203.4	18	19.2	4.84
0.916666667	1125	181.2	183	21.3	22.8	4.84
0.916666667	1150	161.4	163.2	25.5	27	4.84
0.916666667	1175	142.3	144.1	30.2	31.7	4.84
0.916666667	1200	124	125.8	35.8	37.3	4.84
0.916666667	1205	120.4	122.2	37	38.5	4.84
0.916666667	1210	116.9	118.7	38.3	39.8	4.84
0.916666667	1225	106.6	108.4	42.2	44	4.84
0.916666667	1250	90.3	92.1	49.8	51.6	4.84
0.916666667	1260	84.1	85.9	53.2	55	4.84
0.916666667	1265	81.1	82.9	54.9	56.7	4.84
0.916666667	1275	75.2	77	58.6	60.4	4.84
0.916666667	1300	61.3	63.1	68.7	70.5	4.84
0.916666667	1315	53.7	55.5	75.4	77.2	4.84
0.916666667	1325	48.9	50.7	80.2	82	4.84
0.916666667	1350	38.2	39.7	93.3	95.1	4.84
0.916666667	1375	28.9	30.4	107.9	109.7	4.84
0.916666667	1400	21.2	22.7	124.1	125.9	4.84
0.916666667	1425	15.2	16.4	141.9	143.7	4.84
0.916666667	1450	10.4	11.6	161	162.8	4.84
0.916666667	1460	9	9.9	169	170.8	4.84
0.916666667	1465	8.2	9.1	173	174.8	4.84
0.916666667	1475	6.9	7.8	181.3	183.1	4.84
0.916666667	1500	4.5	5.2	202.7	204.5	4.84
0.916666667	1550	1.65	2.15	247.6	249.4	4.84
0.916666667	1600	0.45	0.95	294.3	296.1	4.84
1.416666667	700	569.6	572.6	1.5	2.05	4.83
1.416666667	750	523.8	526.8	2.2	3	4.83
1.416666667	800	478.4	481.4	3.5	4.3	4.83
1.416666667	850	433.5	436.5	5.1	6.4	4.83
1.416666667	900	389.3	392.3	7.6	8	4.83
1.416666667	950	345.9	348.9	10.6	12.6	4.83
1.416666667	1000	303.5	306.5	14.9	16.9	4.83
1.416666667	1050	262.5	265.5	20.3	22.8	4.83
1.416666667	1100	222.9	225.9	27.5	30	4.83
1.416666667	1150	185.2	188.2	36.5	39	4.83
1.416666667	1175	167.3	170.3	41.7	44.7	4.83
1.416666667	1200	149.9	152.9	47.7	50.7	4.83
1.416666667	1225	133.3	136.3	54.4	57.4	4.83
1.416666667	1250	117.5	120.5	62	65	4.83
1.416666667	1275	102.5	105.5	70.4	73.4	4.83
1.416666667	1300	88.5	91.5	79.7	82.7	4.83
1.416666667	1350	63.6	66.6	101.5	104.5	4.83
1.416666667	1375	52.7	55.7	114	117	4.83
1.416666667	1400	43.1	46.1	127.7	130.7	4.83
1.416666667	1450	27.5	30	158.6	161.6	4.83
1.416666667	1500	16.3	18.3	193.9	196.9	4.83
1.416666667	1550	9.1	10.4	233	236	4.83
1.416666667	1600	4.5	5.8	275.1	278.1	4.83
1.916666667	600	662.3	665.3	1	1.8	4.81
1.916666667	700	573.1	576.1	3	3.8	4.81
